,chanceoffog,chanceoffrost,chanceofhightemp,chanceofovercast,chanceofrain,chanceofremdry,chanceofsnow,chanceofsunshine,chanceofthunder,chanceofwindy,cloudcover,dewpoint,feelslike,heatindex,humidity,precip,pressure,temperature,time,uv_index,visibility,weather_code,weather_descriptions,weather_icons,wind_degree,wind_dir,wind_speed,windchill,windgust,location,date
22,0,0,0,0,0,0,0,0,0,0,100,8,11,12,76,0.0,1007,12,2200,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],75,ENE,15,11,18,London,2020-04-27
23,0,0,0,0,0,0,0,0,0,0,100,8,10,12,76,0.0,1006,12,2300,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],75,ENE,15,10,18,London,2020-04-27
0,0,0,0,0,0,0,0,0,0,0,100,7,9,11,75,0.0,1006,11,0,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],75,ENE,15,9,18,London,2020-04-28
1,0,0,0,0,0,0,0,0,0,0,100,7,9,11,76,0.0,1006,11,100,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],78,ENE,15,9,18,London,2020-04-28
2,0,0,0,0,0,0,0,0,0,0,100,7,9,11,76,0.0,1005,11,200,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],80,E,14,9,17,London,2020-04-28
3,0,0,0,0,0,0,0,0,0,0,100,7,9,11,76,0.0,1005,11,300,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],82,E,14,9,17,London,2020-04-28
4,0,0,0,0,0,0,0,0,0,0,100,7,8,10,79,0.0,1005,10,400,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],78,ENE,15,8,18,London,2020-04-28
5,0,0,0,0,0,0,0,0,0,0,100,7,8,10,82,0.5,1004,10,500,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],74,ENE,15,8,19,London,2020-04-28
6,0,0,0,0,0,0,0,0,0,0,100,7,7,10,85,0.7,1004,10,600,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],69,ENE,16,7,20,London,2020-04-28
7,0,0,0,0,0,0,0,0,0,0,100,7,7,9,84,0.3,1004,9,700,2,8,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],69,ENE,17,7,21,London,2020-04-28
8,0,0,0,0,0,0,0,0,0,0,100,7,7,9,84,1.1,1004,9,800,2,8,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],68,ENE,19,7,23,London,2020-04-28
9,0,0,0,0,0,0,0,0,0,0,100,6,6,9,84,1.5,1004,9,900,2,7,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],68,ENE,20,6,24,London,2020-04-28
10,0,0,0,0,0,0,0,0,0,0,100,6,6,9,84,0.7,1004,9,1000,2,7,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],67,ENE,20,6,25,London,2020-04-28
11,0,0,0,0,0,0,0,0,0,0,100,7,6,9,84,2.0,1003,9,1100,2,7,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],67,ENE,20,6,26,London,2020-04-28
12,0,0,0,0,0,0,0,0,0,0,100,7,6,9,84,2.7,1003,9,1200,2,7,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],67,ENE,20,6,26,London,2020-04-28
13,0,0,0,0,0,0,0,0,0,0,100,7,7,9,85,1.3,1003,9,1300,2,8,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],68,ENE,19,7,24,London,2020-04-28
14,0,0,0,0,0,0,0,0,0,0,100,7,7,9,85,0.4,1003,9,1400,2,8,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],69,ENE,18,7,22,London,2020-04-28
15,0,0,0,0,0,0,0,0,0,0,100,7,7,10,85,0.5,1003,10,1500,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],69,ENE,17,7,20,London,2020-04-28
16,0,0,0,0,0,0,0,0,0,0,100,7,7,9,86,0.2,1003,9,1600,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],62,ENE,16,7,19,London,2020-04-28
17,0,0,0,0,0,0,0,0,0,0,100,7,7,9,87,0.6,1003,9,1700,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],55,NE,15,7,19,London,2020-04-28
18,0,0,0,0,0,0,0,0,0,0,100,7,7,9,87,0.8,1003,9,1800,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],48,NE,14,7,18,London,2020-04-28
19,0,0,0,0,0,0,0,0,0,0,100,7,7,9,87,0.4,1003,9,1900,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],38,NE,13,7,17,London,2020-04-28
20,0,0,0,0,0,0,0,0,0,0,100,7,7,9,87,0.4,1004,9,2000,2,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],28,NNE,12,7,16,London,2020-04-28
21,0,0,0,0,0,0,0,0,0,0,100,7,7,9,88,0.5,1004,9,2100,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],19,NNE,12,7,14,London,2020-04-28
22,0,0,0,0,0,0,0,0,0,0,100,7,8,9,87,0.2,1004,9,2200,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],127,SE,10,8,12,London,2020-04-28
23,0,0,0,0,0,0,0,0,0,0,100,7,8,9,86,0.4,1004,9,2300,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],235,SW,8,8,10,London,2020-04-28
0,0,0,0,0,0,0,0,0,0,0,100,7,8,9,86,0.9,1004,9,0,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],342,NNW,6,8,8,London,2020-04-29
1,0,0,0,0,0,0,0,0,0,0,100,7,8,9,85,0.4,1004,9,100,1,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],331,NNW,6,8,7,London,2020-04-29
2,0,0,0,0,0,0,0,0,0,0,100,7,8,9,85,0.0,1004,9,200,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],320,NW,6,8,7,London,2020-04-29
3,0,0,0,0,0,0,0,0,0,0,100,6,8,9,84,0.0,1004,9,300,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],309,NW,6,8,7,London,2020-04-29
4,0,0,0,0,0,0,0,0,0,0,100,6,8,9,84,0.0,1004,9,400,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],286,WNW,6,8,8,London,2020-04-29
5,0,0,0,0,0,0,0,0,0,0,99,6,8,9,83,0.0,1004,9,500,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],263,W,7,8,9,London,2020-04-29
6,0,0,0,0,0,0,0,0,0,0,99,6,8,9,83,0.0,1004,9,600,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],240,WSW,8,8,10,London,2020-04-29
7,0,0,0,0,0,0,0,0,0,0,92,6,9,10,76,0.0,1004,10,700,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],223,SW,9,9,11,London,2020-04-29
8,0,0,0,0,0,0,0,0,0,0,86,5,10,11,69,0.0,1004,11,800,3,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],207,SSW,10,10,12,London,2020-04-29
9,0,0,0,0,0,0,0,0,0,0,79,5,11,12,63,0.0,1004,12,900,3,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],190,S,11,11,13,London,2020-04-29
10,0,0,0,0,0,0,0,0,0,0,86,6,11,13,62,0.0,1003,13,1000,3,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],188,S,15,11,18,London,2020-04-29
11,0,0,0,0,0,0,0,0,0,0,93,6,11,13,62,0.1,1002,13,1100,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],186,S,19,11,23,London,2020-04-29
12,0,0,0,0,0,0,0,0,0,0,100,6,12,14,62,0.1,1001,14,1200,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],184,S,24,12,28,London,2020-04-29
13,0,0,0,0,0,0,0,0,0,0,100,7,11,13,65,0.1,1001,13,1300,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],190,S,22,11,26,London,2020-04-29
14,0,0,0,0,0,0,0,0,0,0,100,7,11,13,68,0.6,1000,13,1400,3,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],196,SSW,20,11,23,London,2020-04-29
15,0,0,0,0,0,0,0,0,0,0,100,8,11,13,72,0.8,1000,13,1500,3,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],202,SSW,18,11,21,London,2020-04-29
16,0,0,0,0,0,0,0,0,0,0,85,7,11,13,68,0.4,1000,13,1600,3,9,296,['Light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],211,SSW,19,11,23,London,2020-04-29
17,0,0,0,0,0,0,0,0,0,0,71,6,11,13,64,0.6,999,13,1700,3,9,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],220,SW,19,11,24,London,2020-04-29
18,0,0,0,0,0,0,0,0,0,0,56,5,11,13,61,0.8,999,13,1800,3,9,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],229,SW,19,11,26,London,2020-04-29
19,0,0,0,0,0,0,0,0,0,0,71,5,10,12,62,0.4,999,12,1900,3,9,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],220,SW,18,10,25,London,2020-04-29
20,0,0,0,0,0,0,0,0,0,0,85,5,9,11,64,0.0,999,11,2000,3,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],212,SSW,17,9,24,London,2020-04-29
21,0,0,0,0,0,0,0,0,0,0,100,5,9,11,66,0.0,998,11,2100,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],203,SSW,16,9,23,London,2020-04-29
22,0,0,0,0,0,0,0,0,0,0,100,5,8,10,70,0.0,998,10,2200,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],217,SW,19,8,25,London,2020-04-29
23,0,0,0,0,0,0,0,0,0,0,100,5,7,10,74,0.0,998,10,2300,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],230,SW,21,7,28,London,2020-04-29
0,0,0,0,0,0,0,0,0,0,0,21,5,6,6,93,0.0,1013,6,0,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],318,NW,5,6,10,Belfast,2020-04-26
1,0,0,0,0,0,0,0,0,0,0,48,4,5,6,90,0.0,1013,6,100,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],316,NW,5,5,11,Belfast,2020-04-26
2,0,0,0,0,0,0,0,0,0,0,74,4,5,6,86,0.0,1012,6,200,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],314,NW,6,5,12,Belfast,2020-04-26
3,0,0,0,0,0,0,0,0,0,0,100,3,5,6,83,0.0,1012,6,300,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],311,NW,7,5,13,Belfast,2020-04-26
4,0,0,0,0,0,0,0,0,0,0,100,4,5,6,84,0.0,1012,6,400,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],316,NW,7,5,13,Belfast,2020-04-26
5,0,0,0,0,0,0,0,0,0,0,100,4,5,6,85,0.0,1012,6,500,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],322,NW,7,5,12,Belfast,2020-04-26
6,0,0,0,0,0,0,0,0,0,0,100,4,5,6,86,0.0,1012,6,600,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],327,NNW,8,5,12,Belfast,2020-04-26
7,0,0,0,0,0,0,0,0,0,0,98,4,5,7,83,0.0,1012,7,700,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],330,NNW,9,5,13,Belfast,2020-04-26
8,0,0,0,0,0,0,0,0,0,0,95,5,6,8,80,0.0,1012,8,800,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],332,NNW,11,6,15,Belfast,2020-04-26
9,0,0,0,0,0,0,0,0,0,0,93,5,6,9,76,0.0,1012,9,900,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],335,NNW,13,6,16,Belfast,2020-04-26
10,0,0,0,0,0,0,0,0,0,0,79,5,8,9,73,0.0,1012,9,1000,2,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],334,NNW,12,8,14,Belfast,2020-04-26
11,0,0,0,0,0,0,0,0,0,0,66,5,9,10,70,0.0,1012,10,1100,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],333,NNW,11,9,13,Belfast,2020-04-26
12,0,0,0,0,0,0,0,0,0,0,53,5,10,11,67,0.0,1012,11,1200,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],331,NNW,10,10,11,Belfast,2020-04-26
13,0,0,0,0,0,0,0,0,0,0,58,5,10,11,66,0.0,1012,11,1300,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],336,NNW,9,10,11,Belfast,2020-04-26
14,0,0,0,0,0,0,0,0,0,0,63,5,10,11,65,0.0,1012,11,1400,3,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],342,NNW,9,10,11,Belfast,2020-04-26
15,0,0,0,0,0,0,0,0,0,0,68,5,11,11,64,0.0,1011,11,1500,3,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],347,NNW,9,11,10,Belfast,2020-04-26
16,0,0,0,0,0,0,0,0,0,0,66,5,10,11,66,0.0,1011,11,1600,3,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],341,NNW,9,10,11,Belfast,2020-04-26
17,0,0,0,0,0,0,0,0,0,0,64,5,10,11,69,0.0,1011,11,1700,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],335,NNW,9,10,11,Belfast,2020-04-26
18,0,0,0,0,0,0,0,0,0,0,62,6,10,11,71,0.0,1010,11,1800,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],329,NNW,8,10,11,Belfast,2020-04-26
19,0,0,0,0,0,0,0,0,0,0,45,5,9,10,77,0.0,1010,9,1900,3,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],318,NW,8,9,12,Belfast,2020-04-26
20,0,0,0,0,0,0,0,0,0,0,28,4,8,9,84,0.0,1011,8,2000,3,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],307,NW,7,8,12,Belfast,2020-04-26
21,0,0,0,0,0,0,0,0,0,0,11,3,7,9,90,0.0,1011,7,2100,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],295,WNW,6,7,13,Belfast,2020-04-26
22,0,0,0,0,0,0,0,0,0,0,10,3,5,7,91,0.0,1010,5,2200,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],289,WNW,6,5,13,Belfast,2020-04-26
23,0,0,0,0,0,0,0,0,0,0,8,3,3,5,92,0.0,1010,4,2300,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],282,WNW,6,3,13,Belfast,2020-04-26
0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,93,0.0,1010,3,0,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],276,W,6,2,14,Belfast,2020-04-27
1,0,0,0,0,0,0,0,0,0,0,12,2,1,3,94,0.0,1010,3,100,1,7,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],279,W,7,1,15,Belfast,2020-04-27
2,0,0,0,0,0,0,0,0,0,0,17,2,0,2,94,0.0,1010,2,200,1,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],282,WNW,7,0,16,Belfast,2020-04-27
3,0,0,0,0,0,0,0,0,0,0,22,1,0,2,95,0.0,1010,2,300,1,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],285,WNW,8,0,17,Belfast,2020-04-27
4,0,0,0,0,0,0,0,0,0,0,22,2,0,2,95,0.0,1010,2,400,1,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],286,WNW,8,0,17,Belfast,2020-04-27
5,0,0,0,0,0,0,0,0,0,0,21,2,0,2,95,0.0,1010,2,500,1,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],286,WNW,8,0,17,Belfast,2020-04-27
6,0,0,0,0,0,0,0,0,0,0,21,2,0,3,96,0.0,1010,3,600,1,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],287,WNW,8,0,17,Belfast,2020-04-27
7,0,0,0,0,0,0,0,0,0,0,25,3,3,5,88,0.0,1010,5,700,1,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],294,WNW,8,3,15,Belfast,2020-04-27
8,0,0,0,0,0,0,0,0,0,0,30,4,6,7,81,0.0,1010,7,800,3,7,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],302,WNW,9,6,12,Belfast,2020-04-27
9,0,0,0,0,0,0,0,0,0,0,35,5,8,10,74,0.0,1009,10,900,3,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],309,NW,9,8,10,Belfast,2020-04-27
10,0,0,0,0,0,0,0,0,0,0,51,5,9,10,72,0.0,1009,10,1000,4,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],219,SW,8,9,9,Belfast,2020-04-27
11,0,0,0,0,0,0,0,0,0,0,67,6,10,11,71,0.2,1009,11,1100,3,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],128,SE,7,10,8,Belfast,2020-04-27
12,0,0,0,0,0,0,0,0,0,0,83,6,11,11,70,0.2,1009,11,1200,3,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],37,NE,6,11,7,Belfast,2020-04-27
13,0,0,0,0,0,0,0,0,0,0,83,6,11,11,73,0.1,1009,11,1300,3,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],60,ENE,6,11,8,Belfast,2020-04-27
14,0,0,0,0,0,0,0,0,0,0,84,7,10,11,75,0.4,1008,11,1400,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],84,E,7,10,9,Belfast,2020-04-27
15,0,0,0,0,0,0,0,0,0,0,84,7,10,11,78,0.5,1008,11,1500,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],107,ESE,7,10,10,Belfast,2020-04-27
16,0,0,0,0,0,0,0,0,0,0,84,7,10,10,79,0.2,1008,10,1600,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],105,ESE,7,10,9,Belfast,2020-04-27
17,0,0,0,0,0,0,0,0,0,0,83,7,10,10,80,0.6,1008,10,1700,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],103,ESE,6,10,9,Belfast,2020-04-27
18,0,0,0,0,0,0,0,0,0,0,83,7,10,10,81,0.8,1008,10,1800,3,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],101,E,5,10,8,Belfast,2020-04-27
19,0,0,0,0,0,0,0,0,0,0,84,6,8,8,84,0.4,1008,8,1900,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],78,ENE,5,8,8,Belfast,2020-04-27
20,0,0,0,0,0,0,0,0,0,0,84,5,6,7,87,0.0,1008,7,2000,2,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],55,NE,4,6,8,Belfast,2020-04-27
21,0,0,0,0,0,0,0,0,0,0,85,4,5,5,90,0.0,1008,5,2100,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],32,NNE,4,5,8,Belfast,2020-04-27
22,0,0,0,0,0,0,0,0,0,0,81,3,5,5,89,0.0,1008,5,2200,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],139,SE,3,5,7,Belfast,2020-04-27
23,0,0,0,0,0,0,0,0,0,0,77,3,5,5,88,0.0,1008,5,2300,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],246,WSW,3,5,5,Belfast,2020-04-27
0,0,0,0,0,0,0,0,0,0,0,73,3,5,5,88,0.1,1008,5,0,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],353,N,2,5,4,Belfast,2020-04-28
1,0,0,0,0,0,0,0,0,0,0,55,3,4,4,88,0.0,1008,4,100,1,10,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],239,WSW,3,4,6,Belfast,2020-04-28
2,0,0,0,0,0,0,0,0,0,0,36,2,3,4,89,0.0,1007,4,200,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],124,SE,4,3,8,Belfast,2020-04-28
3,0,0,0,0,0,0,0,0,0,0,18,2,3,4,90,0.0,1007,4,300,1,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],10,N,5,3,10,Belfast,2020-04-28
4,0,0,0,0,0,0,0,0,0,0,28,3,3,4,92,0.0,1007,4,400,1,7,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],14,NNE,5,3,10,Belfast,2020-04-28
5,0,0,0,0,0,0,0,0,0,0,38,4,3,5,94,0.0,1007,5,500,1,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],18,NNE,6,3,10,Belfast,2020-04-28
6,0,0,0,0,0,0,0,0,0,0,49,4,4,5,95,0.0,1007,5,600,2,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],22,NNE,6,4,10,Belfast,2020-04-28
7,0,0,0,0,0,0,0,0,0,0,65,5,5,6,92,0.0,1007,6,700,2,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],46,NE,9,5,12,Belfast,2020-04-28
8,0,0,0,0,0,0,0,0,0,0,82,6,5,7,89,0.1,1007,7,800,2,7,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],70,ENE,12,5,15,Belfast,2020-04-28
9,0,0,0,0,0,0,0,0,0,0,98,6,6,9,86,0.1,1007,9,900,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],94,E,15,6,17,Belfast,2020-04-28
